0.0
1.277224594487475e-07
2.5250857410092254e-07
3.7442585064877857e-07
4.93540243802838e-07
6.099161919720076e-07
7.23616652123425e-07
8.347031338408657e-07
9.432357326001412e-07
1.0492731622795165e-06
1.1528727869226814e-06
1.2540906517715173e-06
1.3529815135853952e-06
1.449598870263456e-06
1.5439949897858535e-06
1.6362209384896427e-06
1.7263266086946128e-06
1.8143607456939882e-06
1.9003709741246218e-06
1.984403823730933e-06
2.0665047545365265e-06
2.146718181437126e-06
2.225087498228106e-06
2.301655101079631e-06
2.376462411472102e-06
2.44954989860432e-06
2.5209571012864774e-06
2.590722649329828e-06
2.65888428444462e-06
2.725478880657567e-06
2.7905424642599384e-06
2.854110233297026e-06
2.9162165766095572e-06
2.9768950924373454e-06
3.0361786065952324e-06
3.0940991902311773e-06
3.150688177176079e-06
3.2059761808947233e-06
3.259993111047035e-06
3.3127681896685813e-06
3.364329966979081e-06
3.4147063368274836e-06
3.463924551781962e-06
3.5120112378729822e-06
3.5589924089974293e-06
3.604893480991594e-06
3.649739285380601e-06
3.6935540828117546e-06
3.73636157617904e-06
3.778184923445898e-06
3.819046750173203e-06
3.858969161759214e-06
3.897973755398145e-06
3.936081631763791e-06
3.973313406424555e-06
4.009689220996042e-06
4.045228754037256e-06
4.079951231696286e-06
4.113875438111258e-06
4.14701972557216e-06
4.17940202444905e-06
4.2110398528920105e-06
4.241950326308107e-06
4.272150166620467e-06
4.301655711314489e-06
4.330482922276086e-06
4.358647394426732e-06
4.386164364159989e-06
4.413048717584083e-06
4.439314998574974e-06
4.464977416644295e-06
4.490049854626395e-06
4.514545876188676e-06
4.53847873316924e-06
4.56186137274587e-06
4.584706444440176e-06
4.607026306960728e-06
4.628833034888857e-06
4.650138425210753e-06
4.670954003699393e-06
4.691291031149738e-06
4.7111605094705925e-06
4.730573187636408e-06
4.749539567502256e-06
4.768069909485109e-06
4.786174238114515e-06
4.803862347455664e-06
4.821143806407762e-06
4.83802796388062e-06
4.8545239538522115e-06
4.8706407003099635e-06
4.886386922078455e-06
4.901771137536112e-06
4.9168016692234804e-06
4.931486648345541e-06
4.945834019170525e-06
4.959851543327598e-06
4.973546804005742e-06
4.986927210056097e-06
5e-06
