1.6415017965019404e-30,1.1841308743897145e-28,4.2277278984146505e-27,9.962332540199644e-26,1.743336817887323e-24,2.416975109358198e-23,2.7659675832334585e-22,2.688033170074325e-21,2.265132850508539e-20,1.6818141645058518e-19,1.11431399130441e-18,6.6570688044797464e-18,3.617057536202565e-17,1.8005667426140545e-16,8.264015589511705e-16,3.5164372360836015e-15,1.3940232900193934e-14,5.171230300601149e-14,1.8021508713179586e-13,5.92140680598104e-13,1.8404702958683967e-12,5.427832027575196e-12,1.5231628833976093e-11,4.077883723095097e-11,1.0441561656150748e-10,2.562991860225826e-10,6.04409265577976e-10,1.372193429136385e-09,3.005036216902285e-09,6.359738272385825e-09,1.303008089754857e-08,2.5887922092647817e-08,4.9954684620896893e-08,9.3763904397699e-08,1.7143263511615985e-07,3.057282481019439e-07,5.324970130425503e-07,9.069103584252422e-07,1.5120814901940303e-06,2.4707057826757467e-06,3.960478967653115e-06,6.234143005533628e-06,9.64509572053274e-06,1.4679571940290775e-05,2.199645645118245e-05,3.24758186256032e-05,4.72772620005732e-05,6.790915730382425e-05,9.630977346150498e-05,0.0001349412381481613,0.000186897148723829,0.0002560245182198665,0.0003470605825241288,0.00046578481790841435,0.0006191863268685151,0.0008156465495455733,0.0010651370525163548,0.0013794319411669195,0.0017723342406698887,0.0022599153978956794,0.00286076687608213,0.0035962626489255967,0.004490831253536331,0.005572235934433611,0.006871861304870327,0.008425004868137959,0.01027117168044867,0.012454370398376819,0.015023408937095844,0.01803218796982773,0.0215399905227836,0.025611765961922373,0.03031840672640993,0.03573701623691325,0.04195116649292207,0.04905114397023223,0.05713418253563191,0.06630468220883191,0.07667441271996789,0.08836270093286813,0.10149660132812606,0.11621104886437128,0.13264899365965885,0.15096151705639693,0.17130792875165077,0.19385584478908424,0.21878124631844792,0.2462685191327515,0.2765104740915489,0.3097083486307109,0.34607178964437446,0.3858188181032376,0.42917577584492045,0.47637725503670364,0.5276660108686388,0.5832928580859132,0.6435165520135998,0.7086036547647517,0.7788283873544503,0.8544724684681613,0.9358249406529072,1.0231819847146262,1.1168467231150143,1.217129013166453,1.324345230824666,1.438818045875873,1.5608761893087253,1.6908542136515934,1.8290922470431228,1.9759357417886865,2.1317352181377855,2.296846003997816,2.4716279712782554,2.6564452695364364,2.851666057571941,3.0576622335915102,3.2748091645403723,3.5034854151693122,3.744072477379771,3.9969545003619786,4.262518022013688,4.5411517020997,4.83324605758511,5.139193200548202,5.459386579052307,5.794220721329706,6.1440909836050395,6.509393301860535,6.8905239478210305,7.287879289412925,7.701855555928281,8.132848608103025,8.58125371329679,9.047465325941351,9.531876873404741,10.03488054739938,10.55686710104423,11.098225651673976,11.65934348947167,12.240605891985785,12.842395944577909,13.465094366833307,14.109079344953559,14.774726370138023,15.462408082949374,16.1724941236476,16.905350988466672,17.66134189179874,18.440826634241926,19.244161476459663,20.071699018792046,20.923788086552925,21.80077362093987,22.702996575478753,23.63079381791917,24.584498037492402,25.56443765743936,26.570936752711972,27.604314972748536,28.664887469220126,29.752964828643073,30.868853009750026,32.01285328551037,33.1852621896894,34.38637146783423,35.61646803257367,36.87583392311858,38.1647462688489,39.48347725687328,40.832294103447424,42.21145902913739,43.62122923761478,45.061856897971,46.533589130439,48.0366679954115,49.57133048564587,51.137808521547306,52.73632894942255,54.367113542598815,56.030379005303075,57.72633697919918,59.45519405248156,61.21715177142605,63.012406654300335,64.84115020753798,66.70356894408239,68.59984440380839,70.53015317593143,72.49466692331643,74.49355240859978,76.52697152204071,78.59508131101964,80.69803401110337,82.83597707859919,85.0090532245215,87.21740044989707,89.4611520823367,91.74043681380316,94.0553787395071,96.40609739786522,98.79270781145553,101.21532052890824,103.674041667671,106.16897295759071,108.70021178525401,111.26785123903244,113.87198015477864,116.51268316212196,119.1900407313141,121.90412922057648,124.65502092390295,127.44278411927316,130.26748311723333,133.1291783098027,136.0279262196658,138.96377954961142,141.93678723218179,144.9469944794956,147.99444283321083,151.07917021459403,154.2012109746651,157.36059594438606,160.55735248486573,163.79150453755142,167.06307267438177,170.3720741478744,173.71852294112418,177.10242981768897,180.52380237133994,183.9826450756558,187.47895933343992,191.01274352594172,194.58399306186337,198.1927004261348,201.83885522843966,205.5224442514775,209.24345149894637,213.00185824323185,216.7976430727901,220.63078193921044,224.50124820394785,228.40901268471205,232.35404370150454,236.33630712229225,240.3557664083094,244.41238265897888,248.5061146564449,252.6369189097094,256.8047496983657,261.0095591159227,265.2512971127136,269.52991153838417,273.84534818395514,278.19755082345483,282.5864612551174,287.0120193421429,291.4741630530176,295.97282850138885,300.5079499854946,305.0794600271443,309.6872894102492,314.3313672189014,319.01162087499944,323.7279761754206,328.48035732873876,333.26868699148775,338.09288630396964,342.952874925609,347.8485710698532,352.77989153861887,357.74675175628647,362.74906580324335,367.7867464489765,372.85970518471714,377.967852255638,383.1110966926055,388.28934634348917,393.5025079040297,398.7504869482682,404.0331879585394,409.3505143550309,414.7023685249112,420.08865185102945,425.5092647401896,430.964106651002,436.45307612131563,441.97607079523385,447.5329874497173,453.1237220207768,458.7481696292597,464.4062246062338,470.0977805179716,475.8227301905384,481.58096573398836,487.37237856617236,493.1968594361603,499.0542984472831,504.94458507979624,510.8676082131711,516.8232561480157,522.81141662763,528.8319768591991,534.8848235346289,540.969842851027,547.086920530834,553.235941841609,559.4167916154711,565.6293542682049,571.8735138180307,578.1491539040434,584.4561578043271,590.7944084537452,597.1637884614134,603.564180127858,609.9954654618624,616.4575261970089,622.9502438079159,629.4734995261776,636.0271743560078,642.6111490895928,649.2253043221574,655.869520466747,662.5436777687302,669.247656320025,675.9813360730548,682.7445968544323,689.5373183783834,696.3593802599057,703.210662027673,710.0910431366839,717.000402980661,723.9386209042046,730.9055762147013,737.9011481939948,744.9252161098202,751.9776592270051,759.0583568184426,766.1671881758383,773.3040326202339,780.4687695123131,787.6612782624909,794.8814383407906,802.1291292865118,809.4042307176917,816.7066223403637,824.0361839576167,831.3927954784571,838.7763369264766,846.1866884483316,853.6237303220317,861.0873429650463,868.5774069422282,876.0938029735584,883.6364119417143,891.2051148994667,898.7997930769042,906.4203278884912,914.0666009399596,921.7384940350411,929.4358891820356,937.1586686002275,944.9067147261437,952.6799102196615,960.4781379699668,968.3012811013662,976.1492229789537,984.0218472141357,991.9190376700172,999.8406784666497,1007.7866539861451,1015.7568488776569,1023.7511480622304,1031.769436737526,1039.811600382415,1047.8775247614542,1055.9670959292364,1064.0802002346227,1072.2167243248573,1080.3765551495671,1088.559579964649,1096.7656863360423,1104.9947621433969,1113.2466955836305,1121.5213751743815,1129.8186897573587,1138.138528501588,1146.4807809065617,1154.8453368052863,1163.2320863672373,1171.640920101217,1180.0717288581209,1188.5244038336127,1196.9988365707086,1205.494918962277,1214.0125432534473,1222.5516020439381,1231.1119882903004,1239.6935953080806,1248.2963167739017,1256.9200467274677,1265.5646795734906,1274.2301100835418,1282.9162333978288,1291.6229450268997,1300.350140853278,1309.0977171330233,1317.8655704972293,1326.6535979534485,1335.461696887056,1344.2897650625443,1353.1377006247592,1362.005402100069,1370.8927683974762,1379.7996988096672,1388.7260930140064,1397.6718510734684,1406.636873437517,1415.6210609429304,1424.6243148145688,1433.6465366660905,1442.6876285006183,1451.7474927113508,1460.8260320821278,1469.9231497879462,1479.0387493954256,1488.1727348632298,1497.3250105424422,1506.4954811768955,1515.6840519034579,1524.8906282522755,1534.115116146975,1543.3574219048226,1552.6174522368428,1561.8951142479013,1571.1903154367437,1580.502963696001,1589.8329673121561,1599.180234965474,1608.5446757298982,1617.926199072911,1627.3247148553605,1636.7401333312544,1646.1723651475218,1655.6213213437445,1665.0869133518538,1674.569052995801,1684.0676524911971,1693.5826244449229,1703.1138818547115,1712.6613381087031,1722.2249069849752,1731.8045026510406,1741.400039663328,1751.011432966631,1760.6385978935348,1770.2814501638213,1779.9399058838464,1789.6138815458996,1799.303294027537,1809.0080605908965,1818.72809888199,1828.4633269299738,1838.213663146403,1847.979026324462,1857.759335638179,1867.554510641621,1877.3644712680707,1887.1891378291857,1897.0284310141412,1906.8822718887554,1916.7505818946001,1926.6332828480931,1936.5302969395777,1946.4415467323856,1956.366955161888,1966.306445534528,1976.2599415268444,1986.227367184478,1996.2086469211688,2006.2037055177373,2016.212468121056,2026.234860243008,2036.2708077594345,2046.3202369090714,2056.3830742924747,2066.4592468709366,2076.5486819653893,2086.651307255302,2096.767050777567,2106.8958409253746,2117.0376064470856,2127.1922764450856,2137.3597803746406,2147.5400480427406,2157.7330096069322,2167.938595574152,2178.156736799544,2188.3873644852765,2198.6304101793517,2208.8858057744037,2219.153483506498,2229.4333759539213,2239.7254160359644,2250.029537011702,2260.3456724787684,2270.673756372125,2281.0137229628267,2291.3655068567814,2301.729042993505,2312.104266644877,2322.491113413885,2332.889519233372,2343.2994203647777,2353.7207533968744,2364.1534552445064,2374.59746314732,2385.0527146684917,2395.5191476934597,2405.996700428646,2416.48531140018,2426.9849194526205,2437.495463747675,2448.0168837629153,2458.5491192904974,2469.092110435874,2479.6457976165084,2490.210121560587,2500.7850233057347,2511.3704441977216,2521.966325889175,2532.572610338293,2543.18923980755,2553.8161568624087,2564.453304370028,2575.1006254979766,2585.758063712938,2596.4255627794255,2607.103066758489,2617.790520006429,2628.4878671735064,2639.1950532026563,2649.912023328201,2660.638723074566,2671.3750982549923,2682.121094970256,2692.8766596073856,2703.6417388383798,2714.4162796189294,2725.20022918714,2735.993535062255,2746.7961450433813,2757.6080072082163,2768.4290699117787,2779.259281785137,2790.0985917341454,2800.946948938178,2811.8043028488655,2822.6706031888352,2833.5457999504542,2844.429843394573,2855.32268404927,2866.224272708607,2877.1345604313738,2888.0534985398485,2898.98103861855,2909.9171325130033,2920.861732328498,2931.814790428855,2942.7762594351957,2953.746092224714,2964.7242419294516,2975.7106619350698,2986.7053058796396,2997.708127652419,3008.7190813926427,3019.7381214883094,3030.7652025749812,3041.800279534576,3052.843307494169,3063.8942418247966,3074.953038140265,3086.01965229596,3097.094040387658,3108.176158750352,3119.265963957064,3130.3634128176755,3141.4684623777566,3152.5810699173935,3163.701192950031,3174.8287892213066,3185.9638167078983,3197.106233616371,3208.2559983820256,3219.4130696677557,3230.5774063629087,3241.7489675821444,3252.9277126643055,3264.1136011712865,3275.306592886908,3286.5066478157955,3297.7137261822645,3308.9277884292037,3320.148795216966,3331.376707422266,3342.6114861370766,3353.8530926675317,3365.1014885328345,3376.356635464165,3387.6184954036025,3398.887030503034,3410.1622031230886,3421.4439758320564,3432.7323114048263,3444.0271728218163,3455.3285232679186,3466.636326131441,3477.950545003054,3489.2711436747472,3500.5980861387834,3511.931336586658,3523.2708594080677,3534.616619189878,3545.968580715096,3557.3267089618494,3568.6909691023693,3580.0613265019733,3591.4377467180607,3602.8201954991,3614.208638783636,3625.6030426992884,3637.0033735617594,3648.4095978738455,3659.821682324453,3671.2395937876204,3682.6632993215408,3694.092766167589,3705.5279617493584,3716.9688536716935,3728.415409719734,3739.8675978579586,3751.3253862292368,3762.788743153879,3774.2576371286996,3785.7320368260744,3797.211911093011,3808.6972289502164,3820.1879595911737,3831.684072381221,3843.1855368566335,3854.692322723712,3866.204399857875,3877.7217383027514,3889.244308269285,3900.7720801348337,3912.3050244422834,3923.843111899153,3935.386313376717,3946.9345999091242,3958.4879426925204,3970.04631308418,3981.6096826016365,3993.1780229218225,4004.751305880206,4016.32950346994,4027.9125878410105,4039.500531299387,4051.0933063061825,4062.6908854768153,4074.2932415801715,4085.9003475377754,4097.512176422963,4109.128701460063,4120.749896023569,4132.375733637332,4144.0061879737505,4155.641232852956,4167.280842242017,4178.924990254139,4190.573651147864,4202.226799326289,4213.8844093362695,4225.546455867638,4237.212913752427,4248.883757964095,4260.558963616748,4272.238505964376,4283.922360400087,4295.61050245535,4307.302907799233,4318.999552237653,4330.700411712627,4342.405462301526,4354.114680216332,4365.828041802904,4377.5455235402405,4389.267102039747,4400.992754044517,4412.722456428599,4424.456186196284,4436.193920481386,4447.9356365465355,4459.68131178246,4471.430923707292,4483.1844499658555,4494.941868328979,4506.7031566927935,4518.468293078045,4530.237255629407,4542.010022614797,4553.786572424697,4565.566883571474,4577.350934688712,4589.138704530536,4600.930171970953,4612.725316003181,4624.524115739001,4636.3265504080855,4648.132599357365,4659.942242050357,4671.755458066545,4683.572227100713,4695.39252896232,4707.216343574865,4719.043650975247,4730.874431313141,4742.708664850368,4754.54633196028,4766.387413127136,4778.231888945483,4790.079740119551,4801.930947462637,4813.7854918965,4825.643354450763,4837.504516262306,4849.368958574672,4861.236662737478,4873.107610205816,4884.981782539672,4896.85916140334,4908.739728564842,4920.623465895347,4932.5103553686,4944.400379060347,4956.293519147768,4968.189757908911,4980.0890777221275,4991.991461065514,5003.896890516359,5015.805348750581,5027.716818542184,5039.63128276271,5051.548724380687,5063.469126461098,5075.392472164829,5087.318744748147,5099.247927562152,5111.180004052258,5123.11495775766,5135.052772310811,5146.993431436898,5158.936918953325,5170.883218769196,5182.832314884802,5194.784191391107,5206.738832469245,5218.696222390012,5230.656345513362,5242.619186287911,5254.584729250438,5266.5529590253855,5278.523860324381,5290.497417945731,5302.47361677395,5314.452441779266,5326.433878017145,5338.417910627809,5350.404524835763,5362.393705949323,5374.385439360137,5386.3797105427275,5398.3765050540205,5410.37580853288,5422.377606699653,5434.381885355709,5446.388630382982,5458.397827743521,5470.409463479039,5482.423523710463,5494.439994637492,5506.458862538146,5518.480113768335,5530.503734761414,5542.529712027751,5554.558032154288,5566.588681804119,5578.6216477160515,5590.656916704183,5602.694475657482,5614.7343115393605,5626.776411387255,5638.820762312213,5650.867351498474,5662.916166203059,5674.967193755361,5687.0204215567355,5699.075837080094,5711.133427869503,5723.19318153978,5735.255085776098,5747.319128333584,5759.385297036925,5771.453579779983,5783.523964525393,5795.596439304182,5807.670992215383,5819.747611425651,5831.826285168871,5843.907001745801,5855.989749523666,5868.0745169358115,5880.161292481303,5892.250064724575,5904.340822295052,5916.433553886783,5928.528248258076,5940.624894231138,5952.72348069171,5964.8239965887105,5976.926430933875,5989.030772801407,6001.137011327615,6013.245135710573,6025.355135209764,6037.466999145731,6049.580716899739,6061.696277913426,6073.813671688461,6085.932887786209,6098.053915827389,6110.17674549174,6122.301366517688,6134.427768702009,6146.555941899507,6158.685876022675,6170.817561041382,6182.950986982535,6195.08614392976,6207.2230220230895,6219.361611458629,6231.50190248825,6243.643885419271,6255.78755061414,6267.932888490131,6280.079889519022,6292.228544226795,6304.378843193326,6316.530777052081,6328.684336489807,6340.839512246238,6352.996295113788,6365.154675937259,6377.3146456135355,6389.476195091299,6401.639315370727,6413.8039975032025,6425.97023259103,6438.138011787136,6450.30732629479,6462.478167367319,6474.650526307815,6486.824394468868,6498.999763252272,6511.176624108747,6523.354968537672,6535.534788086797,6547.716074351975,6559.898818976889,6572.083013652777,6584.268650118167,6596.455720158604,6608.6442156063895,6620.834128340308,6633.025450285368,6645.218173412542,6657.412289738501,6669.6077913253575,6681.804670280406,6694.0029187558675,6706.202528948636,6718.403493100025,6730.60580349551,6742.809452464485,6755.014432380007,6767.220735658553,6779.428354759771,6791.637282186235,6803.847510483203,6816.059032238371,6828.271840081635,6840.485926684851,6852.701284761596,6864.917907066931,6877.135786397164,6889.354915589625,6901.575287522416,6913.796895114193,6926.0197313239305,6938.243789150696,6950.469061633415,6962.695541850654,6974.923222920387,6987.152097999778,6999.38216028495,7011.613403010776,7023.845819450649,7036.0794029162635,7048.314146757404,7060.550044361722,7072.787089154525,7085.025274598563,7097.264594193807,7109.505041477256,7121.746610022701,7133.989293440542,7146.233085377559,7158.477979516719,7170.723969576962,7182.9710493130015,7195.219212515118,7207.468453008957,7219.718764655333,7231.970141350023,7244.22257702357,7256.476065641084,7268.730601202052,7280.98617774013,7293.242789322967,7305.500430051989,7317.759094062228,7330.018775522116,7342.279468633305,7354.541167630473,7366.803866781134,7379.067560385458,7391.33224277608,7403.597908317918,7415.864551407987,7428.132166475219,7440.400747980278,7452.6702904153835,7464.940788304131,7477.21223620131,7489.484628692729,7501.757960395034,7514.032225955545,7526.307420052068,7538.58353739273,7550.860572715806,7563.138520789541,7575.417376411984,7587.697134410826,7599.977789643213,7612.259336995598,7624.5417713835595,7636.825087751646,7649.1092810732025,7661.3943463502155,7673.680278613141,7685.967072920752,7698.254724359967,7710.543228045701,7722.8325791206935,7735.122772755362,7747.41380414764,7759.705668522814,7771.998361133384,7784.291877258886,7796.58621220576,7808.881361307183,7821.177319922921,7833.4740834391805,7845.771647268453,7858.070006849367,7870.369157646545,7882.669095150444,7894.969814877218,7907.271312368569,7919.573583191599,7931.876622938673,7944.180427227263,7956.484991699815,7968.790312023605,7981.096383890595,7993.403203017293,8005.710765144616,8018.019066037747,8030.3281014859995,8042.637867302682,8054.948359324959,8067.259573413709
